query,winner_url,loser_url,preference_strength,usable_for_training,weight,winner_page_score,loser_page_score,winner_ranking_target,loser_ranking_target,target_margin,winner_rank,loser_rank,serp_rank_delta,label_source,labeler,reason,patterns,d50_focus_query
натяжные потолки цена Санкт-Петербург,https://evita-potolki.ru/,https://моипотолки.рф/spb,strong,True,1.0,78.7,66.8,83.2554,66.3094,16.946,1,6,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://master-plus.spb.ru/natyazhnye-potolki/,https://okna-leningrad.ru/potolki/,uncertain,False,0.0,66.1,67.5,73.5561,71.1153,2.4408,2,4,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://master-plus.spb.ru/natyazhnye-potolki/,https://potolki-sankt-peterburg.ru/,strong,True,1.0,66.1,68.6,73.5561,63.2936,10.2625,2,8,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://master-plus.spb.ru/natyazhnye-potolki/,https://potolki-spb.ru/,strong,True,1.0,66.1,71.1,73.5561,62.1954,11.3607,2,10,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://master-plus.spb.ru/natyazhnye-potolki/,https://spbpotolok.com/,strong,True,1.0,66.1,70.4,73.5561,64.6573,8.8988,2,9,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://master-plus.spb.ru/natyazhnye-potolki/,https://tuspb.ru/,weak,True,0.5,66.1,71.5,73.5561,69.3847,4.1714,2,7,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://master-plus.spb.ru/natyazhnye-potolki/,https://моипотолки.рф/spb,weak,True,0.5,66.1,66.8,73.5561,66.3094,7.2467,2,6,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://okna-leningrad.ru/potolki/,https://potolki-sankt-peterburg.ru/,weak,True,0.5,67.5,68.6,71.1153,63.2936,7.8217,4,8,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://okna-leningrad.ru/potolki/,https://potolki-spb.ru/,strong,True,1.0,67.5,71.1,71.1153,62.1954,8.9199,4,10,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://okna-leningrad.ru/potolki/,https://spbpotolok.com/,weak,True,0.5,67.5,70.4,71.1153,64.6573,6.458,4,9,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://okna-leningrad.ru/potolki/,https://моипотолки.рф/spb,weak,True,0.5,67.5,66.8,71.1153,66.3094,4.8059,4,6,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://potolok-peter.ru/,https://okna-leningrad.ru/potolki/,uncertain,False,0.0,73.2,67.5,75.0516,71.1153,3.9363,3,4,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://potolok-peter.ru/,https://potolki-sankt-peterburg.ru/,strong,True,1.0,73.2,68.6,75.0516,63.2936,11.758,3,8,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://potolok-peter.ru/,https://potolki-spb.ru/,strong,True,1.0,73.2,71.1,75.0516,62.1954,12.8562,3,10,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://potolok-peter.ru/,https://spbpotolok.com/,strong,True,1.0,73.2,70.4,75.0516,64.6573,10.3943,3,9,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://potolok-peter.ru/,https://tuspb.ru/,weak,True,0.5,73.2,71.5,75.0516,69.3847,5.6669,3,7,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://potolok-peter.ru/,https://моипотолки.рф/spb,strong,True,1.0,73.2,66.8,75.0516,66.3094,8.7422,3,6,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://spbpotolok.com/,https://potolki-spb.ru/,uncertain,False,0.0,70.4,71.1,64.6573,62.1954,2.4619,9,10,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://tuspb.ru/,https://potolki-sankt-peterburg.ru/,weak,True,0.5,71.5,68.6,69.3847,63.2936,6.0911,7,8,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://tuspb.ru/,https://potolki-spb.ru/,weak,True,0.5,71.5,71.1,69.3847,62.1954,7.1893,7,10,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://tuspb.ru/,https://spbpotolok.com/,weak,True,0.5,71.5,70.4,69.3847,64.6573,4.7274,7,9,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://tuspb.ru/,https://моипотолки.рф/spb,uncertain,False,0.0,71.5,66.8,69.3847,66.3094,3.0753,7,6,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://моипотолки.рф/spb,https://potolki-sankt-peterburg.ru/,uncertain,False,0.0,66.8,68.6,66.3094,63.2936,3.0158,6,8,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
натяжные потолки цена Санкт-Петербург,https://моипотолки.рф/spb,https://potolki-spb.ru/,weak,True,0.5,66.8,71.1,66.3094,62.1954,4.114,6,10,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Екатеринбург,https://ekb.okna-olkon.ru/,https://plastikovye-okna-ekb.ru/,strong,True,1.0,76.4,78.3,83.1081,69.8388,13.2693,1,9,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://kazan-ihlas.ru/,https://kazan.zavodplast-eco.ru/,strong,True,1.0,84.1,76.8,83.477,72.1668,11.3102,4,7,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://kazan-ihlas.ru/,https://kazanskiye-okna.ru/,strong,True,1.0,84.1,59.6,83.477,54.1853,29.2917,4,10,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://kazan-ihlas.ru/,https://oknakazan.com/,strong,True,1.0,84.1,60.9,83.477,56.4406,27.0364,4,9,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://kazan-ihlas.ru/,https://oknamall.ru/,strong,True,1.0,84.1,60.7,83.477,57.6925,25.7845,4,8,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://kazan-ihlas.ru/,https://oknamoll.ru/,strong,True,1.0,84.1,71.6,83.477,70.9669,12.5101,4,5,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://kazan-ihlas.ru/,https://oknaxxi-kazan.ru/,strong,True,1.0,84.1,67.0,83.477,72.3184,11.1586,4,3,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://kazan-ihlas.ru/,https://vottakieokna.ru/,weak,True,0.5,84.1,72.1,83.477,77.7203,5.7567,4,2,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://kazan-ihlas.ru/,https://www.okna-rubin.ru/,strong,True,1.0,84.1,78.8,83.477,75.0725,8.4045,4,6,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://kazan.zavodplast-eco.ru/,https://kazanskiye-okna.ru/,strong,True,1.0,76.8,59.6,72.1668,54.1853,17.9815,7,10,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://kazan.zavodplast-eco.ru/,https://oknakazan.com/,strong,True,1.0,76.8,60.9,72.1668,56.4406,15.7262,7,9,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://kazan.zavodplast-eco.ru/,https://oknamall.ru/,strong,True,1.0,76.8,60.7,72.1668,57.6925,14.4743,7,8,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://oknakazan.com/,https://kazanskiye-okna.ru/,uncertain,False,0.0,60.9,59.6,56.4406,54.1853,2.2553,9,10,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://oknamall.ru/,https://kazanskiye-okna.ru/,uncertain,False,0.0,60.7,59.6,57.6925,54.1853,3.5072,8,10,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://oknamoll.ru/,https://kazanskiye-okna.ru/,strong,True,1.0,71.6,59.6,70.9669,54.1853,16.7816,5,10,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://oknamoll.ru/,https://oknakazan.com/,strong,True,1.0,71.6,60.9,70.9669,56.4406,14.5263,5,9,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://oknamoll.ru/,https://oknamall.ru/,strong,True,1.0,71.6,60.7,70.9669,57.6925,13.2744,5,8,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://oknaxxi-kazan.ru/,https://kazanskiye-okna.ru/,strong,True,1.0,67.0,59.6,72.3184,54.1853,18.1331,3,10,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://oknaxxi-kazan.ru/,https://oknakazan.com/,strong,True,1.0,67.0,60.9,72.3184,56.4406,15.8778,3,9,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://oknaxxi-kazan.ru/,https://oknamall.ru/,strong,True,1.0,67.0,60.7,72.3184,57.6925,14.6259,3,8,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://plastikovye-okna-kazan.ru/,https://kazan.zavodplast-eco.ru/,strong,True,1.0,80.8,76.8,85.2216,72.1668,13.0548,1,7,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://plastikovye-okna-kazan.ru/,https://kazanskiye-okna.ru/,strong,True,1.0,80.8,59.6,85.2216,54.1853,31.0363,1,10,9,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://plastikovye-okna-kazan.ru/,https://oknakazan.com/,strong,True,1.0,80.8,60.9,85.2216,56.4406,28.781,1,9,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://plastikovye-okna-kazan.ru/,https://oknamall.ru/,strong,True,1.0,80.8,60.7,85.2216,57.6925,27.5291,1,8,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://plastikovye-okna-kazan.ru/,https://oknamoll.ru/,strong,True,1.0,80.8,71.6,85.2216,70.9669,14.2547,1,5,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://plastikovye-okna-kazan.ru/,https://oknaxxi-kazan.ru/,strong,True,1.0,80.8,67.0,85.2216,72.3184,12.9032,1,3,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://plastikovye-okna-kazan.ru/,https://vottakieokna.ru/,weak,True,0.5,80.8,72.1,85.2216,77.7203,7.5013,1,2,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://plastikovye-okna-kazan.ru/,https://www.okna-rubin.ru/,strong,True,1.0,80.8,78.8,85.2216,75.0725,10.1491,1,6,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://vottakieokna.ru/,https://kazan.zavodplast-eco.ru/,weak,True,0.5,72.1,76.8,77.7203,72.1668,5.5535,2,7,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://vottakieokna.ru/,https://kazanskiye-okna.ru/,strong,True,1.0,72.1,59.6,77.7203,54.1853,23.535,2,10,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://vottakieokna.ru/,https://oknakazan.com/,strong,True,1.0,72.1,60.9,77.7203,56.4406,21.2797,2,9,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://vottakieokna.ru/,https://oknamall.ru/,strong,True,1.0,72.1,60.7,77.7203,57.6925,20.0278,2,8,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://vottakieokna.ru/,https://oknamoll.ru/,weak,True,0.5,72.1,71.6,77.7203,70.9669,6.7534,2,5,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://vottakieokna.ru/,https://oknaxxi-kazan.ru/,weak,True,0.5,72.1,67.0,77.7203,72.3184,5.4019,2,3,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://vottakieokna.ru/,https://www.okna-rubin.ru/,uncertain,False,0.0,72.1,78.8,77.7203,75.0725,2.6478,2,6,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
пластиковые окна Казань,https://www.okna-rubin.ru/,https://kazan.zavodplast-eco.ru/,uncertain,False,0.0,78.8,76.8,75.0725,72.1668,2.9057,6,7,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
