query,url,page_target_score,ranking_target_score,critical_search_score,rank_prior_score,quality_band,d50_focus_query,label_source,labeler,notes
натяжные потолки Москва,https://www.potolkoff.ru/,72.0,77.8225,67.8833,100.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ Нижний Новгород,https://kuhni-52.ru/,71.0,78.7533,78.2222,100.0,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ Нижний Новгород,https://kuhni-slavichi.ru/,74.2,79.0627,78.5577,92.5,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ Нижний Новгород,https://kuhni-nn.ru/,62.1,69.3662,75.428,85.0,low,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ Нижний Новгород,https://julison.ru/,73.6,74.7228,75.1053,77.5,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ Нижний Новгород,https://kuhni-pod-zakaz-nn.ru/,77.5,76.3675,81.4503,70.0,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ Нижний Новгород,https://kuxni-nn.ru/,71.9,69.931,73.1867,62.5,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ Нижний Новгород,https://love-kuhnya-na-zakaz-nn.ru/,75.8,71.9527,82.0448,55.0,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ Нижний Новгород,https://www.kukhni-nizhniy-novgorod.ru/,66.1,62.48,70.487,47.5,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ Нижний Новгород,https://kuhnyabar.ru/,22.0,25.1035,15.0898,40.0,blocked,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ Нижний Новгород,https://borgostudio.ru/,71.0,62.754,75.0603,32.5,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Москва,https://www.mebelmsk.ru/mebel-na-zakaz/kukhni/,75.3,81.7243,80.2555,100.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Москва,https://mebel-renessans.ru/kuhni,79.9,84.4285,90.7702,92.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Москва,https://www.bestmebelshop.ru/catalog/mebel-dlya-kukhni/category-kukhni-po-individualnym-razmeram/,73.6,75.5536,69.1439,85.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Москва,https://vitakuhni.ru/,79.8,79.2621,79.7408,77.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Москва,https://nedorogo-kuhni.ru/kuhni,78.5,78.0402,88.4677,70.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Москва,https://zavodkuhnirf.ru/,72.2,71.2462,80.7147,62.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Москва,https://500kuhon.ru/,71.8,65.9664,70.1693,47.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Москва,https://master-kuhni.com/,80.7,71.9,84.4402,40.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Москва,https://julis.ru/kitchens/,73.8,65.9994,85.1226,32.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Санкт-Петербург,https://masterskayakuhon.ru/,70.8,76.5309,75.7324,92.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Санкт-Петербург,https://lenkuhni.ru/,80.1,82.0672,85.7015,85.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Санкт-Петербург,https://kuhnihome.spb.ru/,78.2,76.6429,80.3924,70.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Санкт-Петербург,https://neva-kuhni.ru/,74.1,72.802,83.2332,62.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Санкт-Петербург,https://petro-mebel.com/kuhni-na-zakaz/,67.2,66.066,78.3468,55.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Санкт-Петербург,https://lubimaya-kuhnya.ru/,74.8,69.6768,82.5054,47.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Санкт-Петербург,https://spb.vitakuhni.ru/,77.2,68.8831,78.7941,40.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Санкт-Петербург,https://lavellakitchen.ru/,69.7,62.3201,77.5404,32.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Екатеринбург,https://www.lovekuhnya.ru/,80.4,85.6329,85.2328,100.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Екатеринбург,https://na-zakaz-mebel.com/,80.4,83.8915,85.1232,92.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Екатеринбург,https://kitchenrm.ru/,68.2,72.8631,73.5275,85.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Екатеринбург,https://е-кухни.рф/,76.4,77.0915,79.3235,77.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Екатеринбург,https://ekaterinburg.vernokuhni.ru/,72.6,72.5255,76.0903,70.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Екатеринбург,https://kuhnya-ekb.ru/,25.8,32.9112,16.9348,62.5,blocked,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Екатеринбург,https://ekat.steklodom.com/mebel-na-zakaz/kuhni/,69.1,66.8068,75.4319,55.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Екатеринбург,https://yutnaya-kuhnya.com/,65.5,62.791,75.0403,47.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Екатеринбург,https://www.vkuskuhni.ru/,78.7,69.9935,79.997,40.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Екатеринбург,https://vk.com/kuhni_shkafy_zakaz,22.0,24.2729,21.0526,32.5,blocked,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Новосибирск,https://www.kuhni-nsk.ru/,76.7,81.7207,74.4446,100.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Новосибирск,https://nsk.nedorogo-kuhni.ru/kuhni,75.4,80.3817,82.3912,92.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Новосибирск,https://novosibirsk.vernokuhni.ru/,73.9,77.0379,77.7994,85.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Новосибирск,https://lovekuhnya-novosib.ru/,79.1,79.5344,84.4491,77.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Новосибирск,https://alexandr-kuhni.ru/nsk,67.5,68.9501,73.334,70.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
кухни на заказ цена Новосибирск,https://feniks-kuhni-nsk.ru/,72.8,70.7312,74.8012,62.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
